SurveyID,ProjectID,LocationName,Date,Collectors,Longitude,Latitude,SurveyTypeID,Plot Name,SpeciesVarietalCode,SpeciesVarietalName,Measurement,CanopyID,Woody_DBH_cm,Woody_Height_m
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,22,,8.5,6.3
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,23,,5.2,5.7
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,24,,9.4,6.5
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,QULO,Quercus lobata,25,,9.5,9.3
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,26,,14.5,9.7
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,27,,11.7,8.2
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,28,,7.6,6.2
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,29,,7.8,6.2
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,30,,9.5,7.1
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,31,,10.3,7.1
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,32,,7.2,7.1
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,33,,6.6,9.2
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,34,,7.5,9.2
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,35,,13,11.6
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,36,,7.7,8.6
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,QULO,Quercus lobata,37,,41,13.5
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,QULO,Quercus lobata,38,,17,13.5
56,Cosumnes River Preserve,Maccormik-Williamson,10/8/2012,"Eric, Julie, JW",-121.46,38.26,Plant,CRP70,FRLA,Fraxinus latifolia,39,,9.7,9.1
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,QULO,Quercus lobata,1,,49.2,12.9
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,QULO,Quercus lobata,2,,36.4,9.2
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,ALRH,Alnus rhombifolia,3,,22.5,8.6
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,ALRH,Alnus rhombifolia,4,,28.9,8.8
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,ALRH,Alnus rhombifolia,5,,35.9,8.9
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,POFR,Populus fremontii,6,,148,28
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,COGL,Cornus glabrata,7,,6,3.2
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,COGL,Cornus glabrata,8,,6.5,3.2
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,COGL,Cornus glabrata,9,,7.2,3.2
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,COGL,Cornus glabrata,10,,9.1,3.2
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,ALRH,Alnus rhombifolia,11,,22.5,7.7
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,ACNE,Acer negundo,12,,20.2,6.7
57,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.46,38.26,Plant,CRP30,SALA3,Salix gooddingii,13,,28.1,6
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,ALRH,Alnus rhombifolia,1,,31,7.1
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,QULO,Quercus lobata,2,,38.5,9.6
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,3,,36.5,6.7
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,4,,51,11.8
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,QULO,Quercus lobata,5,,7.6,2.7
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,ACNE,Acer negundo,6,,10.5,3.6
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,JUHI,Juglans hindsii,7,,20.5,8.1
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,8,,54.5,10.6
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,9,,6.2,4.1
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,10,,9.1,4.8
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,11,,43.5,11.1
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,12,,47,10.5
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,13,,57.4,9.8
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,QULO,Quercus lobata,14,,5.5,2.1
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,QULO,Quercus lobata,15,,6.3,1.9
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,QULO,Quercus lobata,16,,11.9,3.3
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,17,,24.3,8
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,18,,42.6,11
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,19,,46,11
58,Cosumnes River Preserve,Maccormik-Williamson,9/12/2012,"M. Vaghti, K. MacMillen",-121.47,38.26,Plant,CRP31,PLRA,Platanus racemosa,20,,32.9,8.5
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,POFR,Populus fremontii,1,,87.2,14.9
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,POFR,Populus fremontii,2,,58.4,11.5
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,POFR,Populus fremontii,3,,45.9,7.4
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,POFR,Populus fremontii,4,,69.1,12.3
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,POFR,Populus fremontii,5,,87,15
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,POFR,Populus fremontii,6,,9.8,5.3
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,POFR,Populus fremontii,7,,14.8,5.6
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,ACNE,Acer negundo,21,,7.02,1.27
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,JUHI,Juglans hindsii,1,,12.4,7
59,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP32,QULO,Quercus lobata,21,,18.9,8.1
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,POFR,Populus fremontii,1,,56.4,9.6
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,POFR,Populus fremontii,2,,53.1,9.4
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,POFR,Populus fremontii,3,,36,10.3
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,SALA6,Salix lasiolepis,4,,25.8,5.6
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,SALA6,Salix lasiolepis,5,,18.9,5.6
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,SALA6,Salix lasiolepis,6,,20.3,5.6
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,SALA6,Salix lasiolepis,7,,19.2,5.6
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,SALA6,Salix lasiolepis,8,,22.6,5.6
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,SALA6,Salix lasiolepis,9,,23.1,5.6
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,SALA6,Salix lasiolepis,10,,8,5.6
60,Cosumnes River Preserve,West of Tall Forest,9/12/2012,"M. Vaghti, K. MacMillen",-121.42,38.26,Plant,CRP33,SALA6,Salix lasiolepis,11,,8.8,5.6
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,QULO,Quercus lobata,1,,22.4,8.2
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,FRLA,Fraxinus latifolia,2,,11.2,5.6
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,FRLA,Fraxinus latifolia,3,,11.9,5.6
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,FRLA,Fraxinus latifolia,4,,7.4,4.5
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,FRLA,Fraxinus latifolia,5,,6.8,4.2
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,6,,34.2,18
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,7,,16.3,8.8
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,8,,49.8,20
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,9,,11,5.8
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,QULO,Quercus lobata,10,,9.5,5.1
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,11,,33.3,18
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,12,,46.1,17.2
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,13,,20.5,5.7
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,14,,17.5,15.5
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,15,,23.1,19
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,16,,29.9,18
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,QULO,Quercus lobata,17,,6.9,3.8
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,QULO,Quercus lobata,18,,28.8,10.3
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,19,,41.3,13.6
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,20,,24.8,10.3
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,21,,13.5,9.6
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,22,,44.6,21
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,POFR,Populus fremontii,23,,23.8,15
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,ACNE,Acer negundo,21,,7.02,1.27
61,Cosumnes River Preserve,Tall Forest West,9/12/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP34,JUHI,Juglans hindsii,1,,12.4,7
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,1,,80.8,18.5
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,2,,28,11.7
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,3,,7.5,7.9
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,4,,13.5,9
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,5,,21,12.2
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,6,,9.8,10.9
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,7,,15,11.4
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,8,,10,2.9
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,9,,10.2,6.5
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,10,,13.9,9.8
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,11,,21.2,10.4
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,12,,26.2,14.7
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,13,,16.5,13.4
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,14,,13.3,11.7
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,15,,25.8,15.3
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,16,,10,9.4
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,17,,57,17.6
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,18,,10.4,4.2
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,19,,8,2.3
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,20,,42.5,18.2
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,21,,40.7,15.1
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,22,,28,7.3
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,23,,8.9,5.1
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,24,,21,12.1
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,25,,17.9,10.5
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,26,,25.1,11.4
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,27,,27,14.1
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,28,,8.4,4.4
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,29,,32.7,16.1
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,30,,11.1,6.9
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,31,,27,11.6
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,32,,23.5,10.1
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,33,,5.1,5
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,34,,5.8,6.2
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,FRLA,Fraxinus latifolia,35,,31.4,14.4
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,36,,34.6,13.9
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,37,,11.1,6
62,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP35,QULO,Quercus lobata,38,,8.8,6.6
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,POFR,Populus fremontii,1,,111.9,25.9
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,2,,29.6,11.3
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,QULO,Quercus lobata,3,,7.8,2.5
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,POFR,Populus fremontii,4,,76.2,26.4
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,5,,25,9.8
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,6,,8.7,7.2
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,7,,13,9.6
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,8,,17.8,5.6
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,9,,5.5,5.1
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,10,,17.5,8.3
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,POFR,Populus fremontii,11,,68.3,25.8
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,12,,17,4.8
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,13,,14.5,5.6
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,14,,18.3,7.2
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,POFR,Populus fremontii,15,,110.4,22.4
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,ACNE,Acer negundo,16,,9.6,3.3
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,QULO,Quercus lobata,17,,7.1,3.3
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,ACNE,Acer negundo,18,,11.5,5.3
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,ACNE,Acer negundo,19,,5.7,6.8
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,20,,25.1,6.2
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,21,,5.1,3.6
63,Cosumnes River Preserve,Tall Forest,9/13/2012,"M. Vaghti, K. MacMillen",-121.41,38.26,Plant,CRP36,FRLA,Fraxinus latifolia,22,,9.9,3.6
